"Wall Time","Configuration ID","Run History ID","Generation Count","Run Count","Final Performance","Origin-Challenge-Round-1","Origin-Challenge-Round-128","Origin-Challenge-Round-15","Origin-Challenge-Round-16","Origin-Challenge-Round-2","Origin-Challenge-Round-256","Origin-Challenge-Round-28","Origin-Challenge-Round-32","Origin-Challenge-Round-4","Origin-Challenge-Round-64","Origin-Challenge-Round-8","Origin-DEFAULT","Origin-Final-Challenge-Round","Origin-Final-Challenge-Round-16","Origin-Model-Builder-1.0","Origin-Model-Builder-100.0","Origin-Model-Builder-103.0","Origin-Model-Builder-104.0","Origin-Model-Builder-105.0","Origin-Model-Builder-106.0","Origin-Model-Builder-107.0","Origin-Model-Builder-110.0","Origin-Model-Builder-111.0","Origin-Model-Builder-112.0","Origin-Model-Builder-113.0","Origin-Model-Builder-114.0","Origin-Model-Builder-115.0","Origin-Model-Builder-116.0","Origin-Model-Builder-117.0","Origin-Model-Builder-118.0","Origin-Model-Builder-119.0","Origin-Model-Builder-120.0","Origin-Model-Builder-121.0","Origin-Model-Builder-123.0","Origin-Model-Builder-124.0","Origin-Model-Builder-125.0","Origin-Model-Builder-126.0","Origin-Model-Builder-127.0","Origin-Model-Builder-128.0","Origin-Model-Builder-131.0","Origin-Model-Builder-132.0","Origin-Model-Builder-133.0","Origin-Model-Builder-134.0","Origin-Model-Builder-135.0","Origin-Model-Builder-136.0","Origin-Model-Builder-137.0","Origin-Model-Builder-138.0","Origin-Model-Builder-139.0","Origin-Model-Builder-14.0","Origin-Model-Builder-140.0","Origin-Model-Builder-141.0","Origin-Model-Builder-142.0","Origin-Model-Builder-143.0","Origin-Model-Builder-144.0","Origin-Model-Builder-145.0","Origin-Model-Builder-146.0","Origin-Model-Builder-147.0","Origin-Model-Builder-148.0","Origin-Model-Builder-149.0","Origin-Model-Builder-15.0","Origin-Model-Builder-150.0","Origin-Model-Builder-151.0","Origin-Model-Builder-152.0","Origin-Model-Builder-153.0","Origin-Model-Builder-154.0","Origin-Model-Builder-155.0","Origin-Model-Builder-156.0","Origin-Model-Builder-157.0","Origin-Model-Builder-158.0","Origin-Model-Builder-159.0","Origin-Model-Builder-160.0","Origin-Model-Builder-161.0","Origin-Model-Builder-162.0","Origin-Model-Builder-163.0","Origin-Model-Builder-164.0","Origin-Model-Builder-165.0","Origin-Model-Builder-166.0","Origin-Model-Builder-167.0","Origin-Model-Builder-168.0","Origin-Model-Builder-169.0","Origin-Model-Builder-170.0","Origin-Model-Builder-171.0","Origin-Model-Builder-172.0","Origin-Model-Builder-173.0","Origin-Model-Builder-174.0","Origin-Model-Builder-175.0","Origin-Model-Builder-176.0","Origin-Model-Builder-177.0","Origin-Model-Builder-178.0","Origin-Model-Builder-179.0","Origin-Model-Builder-180.0","Origin-Model-Builder-181.0","Origin-Model-Builder-182.0","Origin-Model-Builder-183.0","Origin-Model-Builder-19.0","Origin-Model-Builder-2.0","Origin-Model-Builder-21.0","Origin-Model-Builder-25.0","Origin-Model-Builder-27.0","Origin-Model-Builder-3.0","Origin-Model-Builder-30.0","Origin-Model-Builder-31.0","Origin-Model-Builder-34.0","Origin-Model-Builder-35.0","Origin-Model-Builder-36.0","Origin-Model-Builder-38.0","Origin-Model-Builder-39.0","Origin-Model-Builder-40.0","Origin-Model-Builder-42.0","Origin-Model-Builder-43.0","Origin-Model-Builder-44.0","Origin-Model-Builder-47.0","Origin-Model-Builder-5.0","Origin-Model-Builder-50.0","Origin-Model-Builder-52.0","Origin-Model-Builder-54.0","Origin-Model-Builder-56.0","Origin-Model-Builder-57.0","Origin-Model-Builder-61.0","Origin-Model-Builder-62.0","Origin-Model-Builder-63.0","Origin-Model-Builder-66.0","Origin-Model-Builder-67.0","Origin-Model-Builder-68.0","Origin-Model-Builder-69.0","Origin-Model-Builder-70.0","Origin-Model-Builder-71.0","Origin-Model-Builder-72.0","Origin-Model-Builder-74.0","Origin-Model-Builder-75.0","Origin-Model-Builder-78.0","Origin-Model-Builder-8.0","Origin-Model-Builder-80.0","Origin-Model-Builder-81.0","Origin-Model-Builder-82.0","Origin-Model-Builder-83.0","Origin-Model-Builder-84.0","Origin-Model-Builder-85.0","Origin-Model-Builder-87.0","Origin-Model-Builder-90.0","Origin-Model-Builder-91.0","Origin-Model-Builder-94.0","Origin-RANDOM",
"193.237","0x456A82","1033","2","1","0.02","Continue=False; IncumbentCost=0.009189189189189189; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=523; ",
"193.298","0x449C27","1034","4","4","0.362209867254893","Continue=True; IncumbentCost=0.009217391304347827; ChallengeCost=0.0; RunsNeededLeft=571; ","","","","Continue=True; IncumbentCost=0.008732018231021222; ChallengeCost=0.0050; RunsNeededLeft=590; ","","","","Continue=False; IncumbentCost=0.021673124192809232; ChallengeCost=0.362209867254893; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.147532775939691; firstArg(k)=0.01810470207500476; ModelVersion=176.0; ModelPoints=3157.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"193.345","0x4573C8","1035","2","1","0.01","Continue=False; IncumbentCost=0.008596491228070175; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=524; ",
"193.46","0x449C29","1037","2","1","0.01","Continue=False; IncumbentCost=0.008596491228070175; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=7.232330559153948; firstArg(k)=0.01810470207500476; ModelVersion=176.0; ModelPoints=3157.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"194.131","0x457710","1036","2","1","0.01","Continue=False; IncumbentCost=0.00826086956521739; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=525; ",
"194.149","0x453E24","1038","2","1","0.01","Continue=False; IncumbentCost=0.008571428571428572; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.0814303333202266; firstArg(k)=0.018117439605007935; ModelVersion=177.0; ModelPoints=3211.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"194.199","0x457713","1043","2","1","1.064293049621582","Continue=False; IncumbentCost=0.04747967479674797; ChallengeCost=1.064293049621582; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=526; ",
"194.891","0x453E26","1039","2","1","0.04","Continue=False; IncumbentCost=0.017203389830508474; ChallengeCost=0.04; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=5.293636577404608; firstArg(k)=0.018117439605007935; ModelVersion=177.0; ModelPoints=3211.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"194.922","0x457715","1040","2","1","0.01","Continue=False; IncumbentCost=0.008220338983050848; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=527; ",
"194.924","0x4540E8","1042","2","1","0.01","Continue=False; IncumbentCost=0.008278688524590164; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.0803603256416032; firstArg(k)=0.018117439605007935; ModelVersion=177.0; ModelPoints=3211.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"194.94","0x457718","1041","2","1","0.01","Continue=False; IncumbentCost=0.0091869918699187; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=528; ",
"196.058","0x4540EA","1044","2","1","0.02","Continue=False; IncumbentCost=0.017131147540983608; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=30.527528439509396; firstArg(k)=0.018117439605007935; ModelVersion=177.0; ModelPoints=3211.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"196.113","0x45AEE1","1046","2","1","1.064427100467682","Continue=False; IncumbentCost=0.04763358778625954; ChallengeCost=1.064427100467682; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=529; ",
"196.114","0x4544A3","1045","2","1","0.01","Continue=False; IncumbentCost=0.008473282442748092; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.080769744462259; firstArg(k)=0.018117439605007935; ModelVersion=177.0; ModelPoints=3211.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"197.102","0x45FF45","1047","2","1","0.02","Continue=False; IncumbentCost=0.017153846153846155; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=530; ",
"197.165","0x4544A5","1048","2","1","0.01","Continue=False; IncumbentCost=0.008307692307692308; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=12.555154447612747; firstArg(k)=0.018117439605007935; ModelVersion=177.0; ModelPoints=3211.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"198.601","0x45FF48","1049","2","1","0.02","Continue=False; IncumbentCost=0.00837037037037037; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=531; ",
"198.625","0x457ED6","1050","2","1","0.02","Continue=False; IncumbentCost=0.009104477611940298; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.1072688665298953; firstArg(k)=0.018122347243982338; ModelVersion=178.0; ModelPoints=3262.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"198.69","0x45FF4B","1052","2","1","0.01","Continue=False; IncumbentCost=0.00837037037037037; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=532; ",
"199.387","0x457ED8","1051","2","1","0.01","Continue=False; IncumbentCost=0.008444444444444445; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=6.155778329919399; firstArg(k)=0.018122347243982338; ModelVersion=178.0; ModelPoints=3262.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"199.388","0x463DB4","1053","2","1","0.02","Continue=False; IncumbentCost=0.009136690647482015; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=533; ",
"199.389","0x458730","1056","2","1","1.064399205493927","Continue=False; IncumbentCost=0.04753521126760563; ChallengeCost=1.064399205493927; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.105457809100339; firstArg(k)=0.018122347243982338; ModelVersion=178.0; ModelPoints=3262.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"199.437","0x4647EF","1054","2","1","0.01","Continue=False; IncumbentCost=0.008489208633093525; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=534; ",
"200.15","0x458732","1058","2","1","1.0643031228065492","Continue=False; IncumbentCost=0.04753521126760563; ChallengeCost=1.0643031228065492; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=6.814731869422773; firstArg(k)=0.018122347243982338; ModelVersion=178.0; ModelPoints=3262.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"200.166","0x469365","1055","3","2","0.015","Continue=True; IncumbentCost=0.017246376811594202; ChallengeCost=0.01; RunsNeededLeft=691; ","","","","Continue=False; IncumbentCost=0.013082191780821917; ChallengeCost=0.015; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=535; ",
"200.212","0x4606AA","1057","2","1","0.02","Continue=False; IncumbentCost=0.017323943661971833; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.124316116741861; firstArg(k)=0.018129066353493834; ModelVersion=179.0; ModelPoints=3344.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"200.23","0x469367","1063","2","1","1.0643945563316346","Continue=False; IncumbentCost=0.0476; ChallengeCost=1.0643945563316346; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=536; ",
"200.259","0x4606AC","1059","2","1","0.02","Continue=False; IncumbentCost=0.008972602739726028; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=3.9561697547091557; firstArg(k)=0.018129066353493834; ModelVersion=179.0; ModelPoints=3344.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"202.822","0x46B187","1060","2","1","0.02","Continue=False; IncumbentCost=0.009006622516556291; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=537; ",
"202.844","0x460D79","1061","2","1","0.02","Continue=False; IncumbentCost=0.0172; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.1259280913669953; firstArg(k)=0.018129066353493834; ModelVersion=179.0; ModelPoints=3344.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"202.895","0x46B6B0","1064","2","1","0.28","Continue=False; IncumbentCost=0.0476; ChallengeCost=0.28; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=538; ",
"203.962","0x460D7B","1062","2","1","0.02","Continue=False; IncumbentCost=0.009006622516556291; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=5.64858683994213; firstArg(k)=0.018129066353493834; ModelVersion=179.0; ModelPoints=3344.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"204.027","0x46F508","1065","2","1","0.01","Continue=False; IncumbentCost=0.008376623376623376; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=539; ",
"204.029","0x4697B5","1067","2","1","0.06","Continue=False; IncumbentCost=0.04753246753246754; ChallengeCost=0.06; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.999216727793169; firstArg(k)=0.018145277257953313; ModelVersion=180.0; ModelPoints=3420.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"204.073","0x46F50A","1066","2","1","0.02","Continue=False; IncumbentCost=0.017225806451612903; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=540; ",
"205.01","0x4697B7","1068","2","1","0.02","Continue=False; IncumbentCost=0.017225806451612903; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=8.426222679727262; firstArg(k)=0.018145277257953313; ModelVersion=180.0; ModelPoints=3420.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"205.011","0x46F50C","1069","2","1","0.01","Continue=False; IncumbentCost=0.008376623376623376; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=541; ",
"205.058","0x469C6E","1070","2","1","0.01","Continue=False; IncumbentCost=0.008607594936708861; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.003542063927784; firstArg(k)=0.018145277257953313; ModelVersion=180.0; ModelPoints=3420.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"205.059","0x46F50F","1071","2","1","0.01","Continue=False; IncumbentCost=0.009056603773584906; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=542; ",
"205.23","0x469C70","1072","2","1","0.01","Continue=False; IncumbentCost=0.008607594936708861; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=4.417417278251782; firstArg(k)=0.018145277257953313; ModelVersion=180.0; ModelPoints=3420.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"205.876","0x46FB10","1073","2","1","0.01","Continue=False; IncumbentCost=0.008607594936708861; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=543; ",
"205.896","0x46A3BF","1075","2","1","0.01","Continue=False; IncumbentCost=0.009056603773584906; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.998778998018364; firstArg(k)=0.018145277257953313; ModelVersion=180.0; ModelPoints=3420.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"205.917","0x47007F","1074","2","1","0.02","Continue=False; IncumbentCost=0.017151898734177214; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=544; ",
"205.919","0x46A3C1","1076","2","1","0.02","Continue=False; IncumbentCost=0.008333333333333333; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=5.4730598199446785; firstArg(k)=0.018145277257953313; ModelVersion=180.0; ModelPoints=3420.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"205.968","0x4705EA","1077","2","1","0.01","Continue=False; IncumbentCost=0.008580246913580248; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=545; ",
"205.995","0x46A80A","1080","2","1","0.02","Continue=False; IncumbentCost=0.01717791411042945; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.999216727793169; firstArg(k)=0.018145277257953313; ModelVersion=180.0; ModelPoints=3420.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"206.688","0x4762E7","1078","6","15","0.21971716683069867","Continue=True; IncumbentCost=0.01717791411042945; ChallengeCost=0.01; RunsNeededLeft=811; ","","Continue=False; IncumbentCost=0.0182455221824194; ChallengeCost=0.21971716683069867; ","","Continue=True; IncumbentCost=0.01717791411042945; ChallengeCost=0.015; RunsNeededLeft=810; ","","","","Continue=True; IncumbentCost=0.012711042311661506; ChallengeCost=0.01; RunsNeededLeft=848; ","","Continue=True; IncumbentCost=0.011354277823112172; ChallengeCost=0.011000000000000001; RunsNeededLeft=884; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=546; ",
